  Tue Oct 24 13:42:30 2023 for program Focmec
 Event 8703270729 4 UW errors max
 Input from a file puna_200904092249_p.inp
 200904092249
 Including emergent polarity picks
 Polarities/Errors:  P 020/00  SV 000/00  SH 000/00
 There are no amplitude ratio data
 The minimum, increment and maximum B axis trend:     0.00    5.00  355.00
 The limits for the B axis plunge:     0.00    5.00   90.00
 The limits for Angle:     0.00    5.00  175.00
    Dip   Strike   Rake    Pol: P     SV    SH
   80.95    1.28   64.66       0.00  0.00  0.00
   67.48  359.93   62.77       0.00  0.00  0.00
   71.94    2.33   63.61       0.00  0.00  0.00
   76.43    4.62   64.23       0.00  0.00  0.00
   63.05    2.90   61.70       0.00  0.00  0.00
   67.48    5.47   62.77       0.00  0.00  0.00
   71.94    7.87   63.61       0.00  0.00  0.00
   76.43   10.15   64.23       0.00  0.00  0.00
   54.37    2.63   58.67       0.00  0.00  0.00
   58.68    5.67   60.35       0.00  0.00  0.00
   63.05    8.44   61.70       0.00  0.00  0.00
   67.48   11.01   62.77       0.00  0.00  0.00
   71.94   13.41   63.61       0.00  0.00  0.00
   50.14    4.78   56.60       0.00  0.00  0.00
   54.37    8.17   58.67       0.00  0.00  0.00
   58.68   11.21   60.35       0.00  0.00  0.00
   63.05   13.98   61.70       0.00  0.00  0.00
   67.48   16.54   62.77       0.00  0.00  0.00
   46.03    6.50   54.04       0.00  0.00  0.00
   50.14   10.32   56.60       0.00  0.00  0.00
   54.37   13.71   58.67       0.00  0.00  0.00
   58.68   16.75   60.35       0.00  0.00  0.00
   46.03   12.04   54.04       0.00  0.00  0.00
   50.14   15.86   56.60       0.00  0.00  0.00
   54.37   19.24   58.67       0.00  0.00  0.00
   50.14  170.94   56.60       0.00  0.00  0.00
   54.37  174.32   58.67       0.00  0.00  0.00
   42.06  168.27   50.89       0.00  0.00  0.00
   46.03  172.65   54.04       0.00  0.00  0.00
   50.14  176.47   56.60       0.00  0.00  0.00
   38.29  168.72   47.00       0.00  0.00  0.00
   42.06  173.81   50.89       0.00  0.00  0.00
   46.03  178.19   54.04       0.00  0.00  0.00
   34.78  168.28   42.19       0.00  0.00  0.00
   38.29  174.26   47.00       0.00  0.00  0.00
   42.06  179.35   50.89       0.00  0.00  0.00
   34.78  173.81   42.19       0.00  0.00  0.00
   31.61  172.27   36.26       0.00  0.00  0.00
   77.05  358.18   59.13       0.00  0.00  0.00
   72.77    1.30   58.43       0.00  0.00  0.00
   64.34    1.32   56.31       0.00  0.00  0.00
   68.53    4.30   57.50       0.00  0.00  0.00
   60.22    3.93   54.82       0.00  0.00  0.00
   64.34    7.12   56.31       0.00  0.00  0.00
   56.17    6.27   53.00       0.00  0.00  0.00
   60.22    9.74   54.82       0.00  0.00  0.00
   48.44    4.05   48.07       0.00  0.00  0.00
   52.24    8.27   50.77       0.00  0.00  0.00
   44.81    5.12   44.81       0.00  0.00  0.00
   52.24  170.85   50.77       0.00  0.00  0.00
   48.44  172.44   48.07       0.00  0.00  0.00
   41.41  168.14   40.89       0.00  0.00  0.00
   44.81  173.50   44.81       0.00  0.00  0.00
   38.29  167.84   36.20       0.00  0.00  0.00
   35.53  166.70   30.64       0.00  0.00  0.00
   65.82  359.98   51.04       0.00  0.00  0.00
   61.98    2.53   49.48       0.00  0.00  0.00
